"","his_data_2015.his_all_comments.textOriginal"
"1211","Yeah, Virginia Tech did have more victims but Columbine is more interesting and popular because of various reasons like there being 2 shooters. How did they both agree to just do that?? Then people start getting interested and research about their lives and motives. It was a top 10 of INFAMOUS shootings, not the top 10 of shootings with most victims."
"1212","yep always knew McDonald's was against us"
"1213","Movies, Video games, and music aren't triggers for rampages like Columbine or Virginia tech, nutjobs, who are able to purchase guns are."
"1214","Sadly they would have to update this 9 days later since this was uploaded on December 5th 2012. On December 14th of that same year they would have to add another mass shooting. The sandyhook elementary school shooting that took place in Connecticut."
"1215","I hate when the shooter at the end of it all just takes his life... like just kill yourself before you take a life... just let that sink in... they kill all the people and in the end just take their life..."
"1216","This was uploaded b4 the week of the sandy hook new town school shooting"
"1217","😔"
"1218","Well Ifunny will have a fun time with this"
"1219","This list is outdated. USA has had way worse shootings within the past few years."
"1220","This is why I hate you watchmojo, its sick that you're trying to get ad revenue off of tragic events like these."
"1221","This is why I carry."
"1222","3:42 omg. I guess he couldn't find a good wig so he glued on some fucking cotton candy instead XD"
"1223","When I hear about shootings in America, I'm not shocked any more, I just wish more Americans should die! No one in the world gives a shit about Americans dying, if they reform gun laws , people will care"
"1224","why no Texas Goliad massacre"
"1225","ahh america lets blame marilyn manson aliens anything but but our insane gun laws"
"1226","The fact that we have this list is utterly depressing"
"1227","last year in Australia 65 people died from guns!!!! UK 67 people died from guns both countries have gun control!!!!! USA over 12,000 people died last year no gun control....
UK police force do not carry guns on themselves!!!!
but can obtain a gun if required in extreme dangers situations they have shot 72 people in the last 115 years !!!!! USA police have shot 376 people in the last 115 days !!!! I think america need gun control !!!!"
"1228","human beings are the most irrational and fragile animals on the planet..."
"1229","I remember the gabby one I live in Tucson Arizona"
"1230","if i haven't went to mexico on the Aurora shooting day i would of gone to the movies that day."
"1231","# of people killed by Ebola in the US: 2 # of people killed by sharks per year: 2.7 # of people Second Amendmented to death per day in the US: 31 WE FUCKING NEED GUN CONTROL"
"1232","4:24 YES YES WOMAN FINALLY SOMEONE IN TEXAS WANTS STRICTER GUN CONTROL!......... 4:47 WAIT... WHAT?!?!? God dammit lady, you were doing so well"
"1233","to bad this video wasent uploaded 10 days later so they could include sandy hook"
"1234","We can't expect much from a country where guns are legal."
"1235","Sandy hook was the worst"
"1236","Wow, this was uploaded 1 week before the sandy hook massacre"
"1237","I'll never feel sympathy for people who plan and execute massacres like this. I don't care what kind of bullying you went through, you don't get to just kill other people. Also, the massacres make the bullies into victims, and no one will ever care about how badly they treated you because you decided to kill, and any sympathy they might have had for you before your decision to go on a shooting spree, will now be given to the people you killed."
"1238","i don't know who is worse the pro-gun opposing any refrom or gun control fanatics who want inact ineffective laws. Where did commonsense and forethought go?"
"1239","My 5th grade teacher named Jerry Booth was at the luby's shooting and he told the whole class about it"
"1240","Its much easier to kill multiple people using a gun.  Thats the reason why guns should be banned.  Yes you can use knives or sticks but you cant run from bullets."
"1241","Anti Gun Lobby- Lets ban these guns instead of persecuting the criminals and the crippled mental health/ law enforcement system in America! #SCAPEGOATS!"
"1242","funny the black man gets killed for killing random people but not the white man or the asian... Racist bitch"
"1243","America doesn't need guns banned, it needs stricter restrictions on acquiring them (I'm aware of the black market, however at least this may help somewhat), and more help for people who have mental issues (Or better sentences 😅).

If you don't feel safe in your own country then you know there's a big problem."
"1244","the guy at 4:40 was probably thinking: keep talking bitch, not gonna happen"
"1245","this is something you're NOT supposed to make a damn top 10 list about"
"1246","These shooters should of used grenades. Maybe the next school shooters will start grenading classrooms and shit with ak47's. I don't know, do you own an AR-15?"
"1247","narrators voice is annoyng seems like a vh1 cuntdown of the best murders, fucking stupid she should be shot herself"
"1248","White people are scary"
"1249","Makes me sick how far these people have fallen!"
"1250","The sniper attacks are considered serial murders not mass."
"1251","2nd list

10. Binghamton shooting
9. West Nickel Mines Amish School shooting
8. Edmond post office shooting
7. 2014 Isla Vista shootings
6. Red Lake massacre
5. German prisoners of war shooting
4. Chattanooga military center shootings
3. Washington Navy yard shooting
2. Charleston Church shooting
1. Sandyhook elementary school shooting"
"1252","Shame that this list can use an update"
"1253","Is Watchmojo Real "
"1254","I was there at the fort Hood shooting"
"1255","FuckIn White PPL"
"1256","Sandy Hook should definitely be on this list"
"1257","The ""Joker"" kills someone and it's normal? Somebody called ""Trevor Phillips"" and everyone shits themselves saying ""HOLY SHIT CALL THE VIDEO GAME POLICE IT'S ALL OVER!!!"" smh"
"1258","how the fuck can they blame Marilyn Manson  for Columbine?"
"1259","omg is what i do in gta sa gta v"
"1260","lol @ muricunts and their dumb laws, never learn americunts, never learn"
"1261","Lets see, all Gun Free Zones. There's the problem."
"1262","Just putting this so this video can have 11,400 comments"
"1263","#5 is why you should not eat at McDonald's"
"1264","If u kill your mom u will 100% Gow to Hell!!"
"1265","I want my chicken nuggets NOW"
"1266","St Valentine's Day massacre"
"1267","GUN CONTROL LAWS WILL WORK, LOOK AT AUSTRALIA, WE HAVE NOT HAD A GUN MASSACRE SINCE 96, SINCE WE MADE IT ILLEGAL. But of course you guys are too in love with your weapons so theirs no point of even writing this"
"1268","It's true what they say though: It's people that should be blamed not the guns, even if guns are made illegal there will still be killings. You do realise that without the guns it would be much harder for these type of people to kill. I find it rather annoying how there is always pro gun lobbyist trying to justify the right to bear arms. Also have you noticed it's usually the shitty people that still think the second amendment has nothing wrong with it."
